"","Company code","Report date","Fiscal year","Earnings","Cash Flow","Leverage Ratio(Book-based)","Leverage Ration(Market-based)"
"13915",23043,20161231,2016,-25.869,-8.636,0,0
"13916",23048,20100731,2010,NA,NA,NA,NA
"13917",23048,20110731,2011,NA,NA,NA,NA
"13918",23048,20120731,2012,NA,NA,NA,NA
"13919",23048,20130731,2013,NA,NA,NA,NA
"13920",23048,20140731,2014,NA,NA,NA,NA
"13921",23048,20150731,2015,NA,NA,NA,NA
"13922",23048,20160731,2016,NA,NA,NA,NA
"13923",23048,20170731,2017,NA,NA,NA,NA
"13924",23062,20101130,2010,2.601,-6.785,0,NA
"13925",23062,20111130,2011,-1.365,6.28,0,NA
"13926",23062,20121130,2012,5.565,0.736000000000001,0,NA
"13927",23062,20131130,2013,-7.314,-12.641,0.388982302273757,Inf
"13928",23062,20141130,2014,-27.716,0.269,0.41057323154318,Inf
"13929",23071,20151231,2015,-75.6,209.2,0.30887732937007,24.285393258427
"13930",23071,20161231,2016,-16.5,218.2,0.282711452639362,5.56155844155844
"13931",23072,20151231,2015,145.927,179.524,NA,NA
"13932",23072,20161231,2016,234.179,-300.504,NA,NA
"13933",23077,20151231,2015,28.162,NA,1.37858033945874,24.2440431315318
"13934",23077,20161231,2016,-0.212,29.523,1.23020611362343,Inf
"13935",23083,20150930,2015,-4,432.2,0.612420225822288,221.777777777778
"13936",23083,20160930,2016,127.7,-222.7,0.569275194917701,266.405405405405
"13937",23083,20170930,2017,201.5,92.3,0.538769466988375,Inf
"13938",23084,20101231,2010,81.035,-74.418,0.00770166714938839,0.322435334447687
"13939",23084,20111231,2011,51.959,-59.781,0.00734600979467973,0.393535714285714
"13940",23084,20121231,2012,56.607,97.932,0.00705971520043264,1.02673382409919
"13941",23084,20131231,2013,111.159,-39.748,0.00609579870771239,1.01834492490676
"13942",23084,20141231,2014,82.442,84.304,0.00567101219913884,9.44543650793651
"13943",23084,20151231,2015,95.401,39.64,0.124185929611094,NA
"13944",23084,20161231,2016,64.047,216.533,0.111898524417262,NA
"13945",23086,20151231,2015,-10.832,3.564,0.69892540303788,NA
"13946",23086,20161231,2016,21.882,-7.834,0.708549474259632,NA
"13947",23093,20161231,2016,-7.606,-3.79399999999994,0.602677245441383,Inf
"13948",23098,20151231,2015,-17.956,7.402,0.335793755556154,0.367617783676178
"13949",23098,20161231,2016,-19.624,-21.96,0.444143953052639,0.477754116439138
"13950",23106,20161231,2016,-50.636,-6.469,0.90825198917234,Inf
"13951",23107,20101231,2010,3.763,-33.827,NA,NA
"13952",23107,20111231,2011,5.623,2.278,NA,NA
"13953",23107,20121231,2012,10.534,23.785,NA,NA
"13954",23107,20131231,2013,12.234,-24.947,NA,NA
"13955",23109,20151231,2015,-426.195,-26.005,0.878421957261548,20.6064658990257
"13956",23109,20161231,2016,-64.013,-10.135,0.872009296786874,24.294556340812
"13957",23111,20101231,2010,14.802,-11.566,NA,NA
"13958",23111,20111231,2011,23.813,49.025,NA,NA
"13959",23111,20121231,2012,27.258,-43.498,NA,NA
"13960",23111,20131231,2013,26.345,-4.33,NA,NA
"13961",23111,20141231,2014,28.996,1.165,NA,NA
"13962",23111,20151231,2015,35.542,5.09300000000001,NA,NA
"13963",23111,20161231,2016,38.323,18.974,NA,NA
"13964",23119,20150630,2015,21.121,135.07,0,NA
"13965",23119,20160630,2016,76.609,-70.631,0,0
"13966",23147,20151231,2015,12.44,-2.34399999999999,0.517859703448514,Inf
"13967",23147,20161231,2016,17.965,5.905,0.464540836280688,107.728152959922
"13968",23150,20151231,2015,-2.943,43.858,0,0
"13969",23150,20161231,2016,16.017,23.514,0.0963901669787684,0.176959631262678
"13970",23167,20150930,2015,14.932,-8.276,0.705479221957201,NA
"13971",23167,20160930,2016,6.9,-0.552000000000003,0.549358323796362,NA
"13972",23167,20170930,2017,28.801,10.307,0.512490872704654,NA
"13973",23170,20151231,2015,8.65,-0.816,0,NA
"13974",23170,20161231,2016,3.28,10.477,0,NA
"13975",23175,20151231,2015,-0.226,0.357000000000009,0,0
"13976",23175,20161231,2016,0.205,0.238999999999999,0,0
"13977",23195,20100630,2010,4.876,-2.038,0.00361998258475885,NA
"13978",23195,20110630,2011,18.982,7.663,0.000978997245754415,NA
"13979",23195,20120630,2012,17.188,-19.104,0.00012997663515249,NA
"13980",23195,20130630,2013,24.008,24.407,0,NA
"13981",23195,20140630,2014,35.81,14.574,0.0204259911553578,NA
"13982",23195,20150630,2015,17.157,4.658,0.0154909726902105,NA
"13983",23195,20160630,2016,28.863,-6.825,0,NA
"13984",23195,20170630,2017,-0.183,-27.433,0.0762452434175725,NA
"13985",23208,20160430,2015,0.084,-16.248,0,NA
"13986",23208,20170430,2016,5.361,-9.169,0.122785098381945,NA
"13987",23220,20110331,2010,313.175,308.381,0.362233381227293,27.3402007575114
"13988",23220,20120331,2011,262.612,-133.461,0.286674331853873,62.813681976071
"13989",23220,20130331,2012,271.805,-151.524,0.245009023479298,124.377692842252
"13990",23220,20140331,2013,340.915,-150.715,0.362662459067922,200.131765155862
"13991",23220,20150331,2014,202.484,-124.373,0.288587388784467,87.5207162534435
"13992",23220,20151231,2015,182.43,-35.221,0.278319681348248,92.8696085764149
"13993",23220,20161231,2016,293,96,0.265411590992986,159.777777777778
"13994",23224,20100930,2010,44.846,-16.564,0.15806365859892,Inf
"13995",23224,20110930,2011,52.501,7.98299999999999,0.123537684429409,Inf
"13996",23224,20120930,2012,46.879,-1.925,0.111245142698498,NA
"13997",23224,20130930,2013,-25.603,11.992,0.157461861272438,NA
"13998",23224,20140930,2014,0.41,-6.876,0.0472865779412843,NA
"13999",23224,20150930,2015,42.512,9.267,0.0578564419676744,Inf
"14000",23224,20160930,2016,45.882,15.513,0.112431787123698,Inf
"14001",23224,20170930,2017,53.703,-9.76399999999998,0.233505812237593,Inf
"14002",23225,20151231,2015,89.033,112.789,0.389786276395983,NA
"14003",23225,20161231,2016,98.939,18.841,0.384417911772305,11.3017021903339
"14004",23226,20101231,2010,-5.006,-4.725,0.146085840581777,NA
"14005",23226,20111231,2011,-8.976,-0.114,0.268655371304975,NA
"14006",23226,20121231,2012,-7.023,3.377,0.27164435290079,NA
"14007",23226,20131231,2013,0.477,-0.244,0.250481231953802,NA
"14008",23226,20141231,2014,2.105,0.577,0.143593548639044,NA
"14009",23226,20151231,2015,2.34,0.543,0.0026798454738454,NA
"14010",23226,20161231,2016,-0.773,-0.31,0.00112477776568339,NA
"14011",23238,20151231,2015,-54.063,205.536,0.118384771300092,0.279787875032584
"14012",23238,20161231,2016,-29.901,-82.861,0.120371374053025,0.343606644335517
"14013",23241,20151231,2015,-17.352,7.073,0.114727893627843,NA
"14014",23241,20161231,2016,-19.167,-3.71,0.0368432769367765,NA
"14015",23243,20151231,2015,4.725,13.52,0,NA
"14016",23243,20161231,2016,0.828,4.358,0,0
"14017",23245,20151231,2015,78.971,109.883,0.117800041284848,NA
"14018",23245,20161231,2016,72.606,21.527,0.105791367353423,NA
"14019",23247,20151231,2015,7.576,43.789,0.000909573420766524,NA
"14020",23247,20161231,2016,-3.034,72.541,0.000618145360692052,NA
"14021",23249,20160630,2016,-3.2,141,0,NA
"14022",23249,20170630,2017,-103.4,116,0.257522913456079,0.896892655367232
"14023",23252,20100630,2010,-44.316,20.199,0.321738524827589,1.98803853489168
"14024",23252,20110630,2011,29.25,4.44,0.262653881351212,1.5306393121806
"14025",23252,20120630,2012,49.694,0.666000000000004,0.239613640452366,1.48355130494901
"14026",23252,20130630,2013,32.478,-6.866,0.212687818430709,1.26772109730309
"14027",23252,20140630,2014,42.931,36.579,0.200038506556811,0.963750404900027
"14028",23252,20150630,2015,37.142,-32.429,0.127724317809085,0.897881699270749
"14029",23252,20160630,2016,56.637,-23.271,0.072458170897925,0.69177731113279
"14030",23252,20170630,2017,36.194,4.907,0.0252348553910267,0.220494840922022
"14031",23253,20101231,2010,-85.712,0.0410000000000004,24.610268378063,Inf
"14032",23256,20151231,2015,31.956,1.36700000000002,NA,NA
"14033",23256,20161231,2016,26.794,0.225000000000023,NA,NA
"14034",23287,20151130,2015,-1.369,56.781,0.293986142351909,Inf
"14035",23287,20161130,2016,27.101,-42.52,0.289424544010283,430.769230769231
"14036",23291,20101231,2010,-12.021,-1.235,0,NA
"14037",23291,20111231,2011,-4.486,1.639,0,NA
"14038",23291,20121231,2012,-3.056,-0.803,0,NA
"14039",23291,20131231,2013,-11.482,-1.134,0,NA
"14040",23291,20141231,2014,-18.926,30.354,0,NA
"14041",23291,20151231,2015,-20.278,-19.655,0.00771579370902464,NA
"14042",23291,20161231,2016,-15.371,-2.711,0.00379103979399633,NA
"14043",23294,20151231,2015,9.605,89.022,NA,NA
"14044",23294,20161231,2016,17.853,4.83599999999998,NA,NA
"14045",23294,20171231,2017,20.068,NA,NA,NA
"14046",23296,20151231,2015,23.174,1.583,0.371071470219147,NA
"14047",23296,20161231,2016,21.377,-1.66200000000001,0.483076918839718,NA
"14048",23297,20151231,2015,-37.483,33.77,0,NA
"14049",23297,20161231,2016,-52.761,-56.985,0,NA
"14050",23335,20151231,2015,-39.209,31,0,0
"14051",23335,20161231,2016,-91.148,-75.524,0,0
"14052",23339,20151231,2015,-54.664,22.063,0.414532598747375,1.21560888327544
"14053",23339,20161231,2016,-16.516,-15.556,1.08292200219115,1.55272536864686
"14054",23353,20151231,2015,46.628,14.101,0.369893331238154,0.400464883339514
"14055",23353,20161231,2016,40.652,-18.145,0.418427712629553,0.42675905151329
"14056",23354,20151231,2015,3.127,29.036,0,NA
"14057",23358,20151231,2015,-32.193,39.766,0,0
"14058",23358,20161231,2016,-48.165,22.805,0.0915652287728352,0.0940988835725678
"14059",23363,20151231,2015,-13.805,36.442,0.0134640761283539,0.0285746812386157
"14060",23363,20161231,2016,-5.16,-5.316,0.751079948263622,0.954988685964413
"14061",23370,20170630,2017,8.47,1.914,0,NA
"14062",23407,20151231,2015,-52.769,115.467,0.0410177866717347,0.0450994732863368
"14063",23407,20161231,2016,-72.495,-110.638,0.0143885146484202,0.015170495641605
"14064",23422,20151231,2015,-8.788,13.072,0,NA
"14065",23422,20161231,2016,-18.385,-8.773,0,NA
"14066",23423,20150731,2015,-50.353,37.803,0.0278719017201851,0.0447609123538266
"14067",23423,20160731,2016,-41.512,-21.259,0.0185127527621869,0.0333505139011006
"14068",23432,20151231,2015,20.887,91.626,0.149358919553175,0.388747527236843
"14069",23432,20161231,2016,32.98,19.345,0.154866631098015,0.306715112193876
"14070",23433,20151231,2015,-100.045,-1.56999999999999,0.0621799147569896,1.02271670747203
"14071",23433,20161231,2016,20.2,-3.46099999999998,0.279936606760823,Inf
"14072",23450,20101231,2010,9.066,-0.687999999999999,NA,NA
"14073",23450,20111231,2011,11.398,13.497,NA,NA
"14074",23450,20121231,2012,12.946,61.783,NA,NA
"14075",23450,20131231,2013,12.325,-55.722,NA,NA
"14076",23450,20141231,2014,17.408,-17.035,NA,NA
"14077",23450,20151231,2015,17.783,-9.883,NA,NA
"14078",23450,20161231,2016,14.411,-8.122,NA,NA
"14079",23450,20171231,2017,13.151,NA,NA,NA
"14080",23467,20100831,2010,NA,NA,NA,NA
"14081",23467,20110831,2011,NA,NA,NA,NA
"14082",23467,20120831,2012,NA,NA,NA,NA
"14083",23467,20130831,2013,NA,NA,NA,NA
"14084",23468,20100930,2010,NA,NA,NA,NA
"14085",23468,20110930,2011,NA,NA,NA,NA
"14086",23468,20120930,2012,NA,NA,NA,NA
"14087",23485,20101231,2010,61.654,-292.678,0.506321875704349,4.37679353753443
"14088",23485,20111231,2011,219,95,0.493956670467503,4.16538461538462
"14089",23485,20121231,2012,114,12,0.515245249668582,3.76736672051696
"14090",23485,20131231,2013,-7,-45,0.530150753768844,4.65130260521042
"14091",23485,20141231,2014,-2,-104,0.528068506184586,7.52542372881356
"14092",23485,20151231,2015,68,7,0.583705095092745,8.97472924187726
"14093",23485,20161231,2016,-4,-12,0.615079365079365,13.2412060301508
"14094",23494,20151231,2015,-3.591,2.085,0,NA
"14095",23500,20101231,2010,11.565,-12.7769999999999,NA,NA
"14096",23500,20111231,2011,100.15,30.541,NA,NA
"14097",23500,20121231,2012,117.438,27.021,NA,NA
"14098",23500,20131231,2013,123.143,8.83800000000001,NA,NA
"14099",23500,20141231,2014,137.83,23.083,NA,NA
"14100",23500,20151231,2015,161.109,3.30000000000007,NA,NA
"14101",23500,20161231,2016,175.099,37.8869999999999,NA,NA
"14102",23500,20171231,2017,176.042,NA,NA,NA
"14103",23504,20101231,2010,-28.912,-75.811,0.25619435653138,11.9254580630477
"14104",23504,20111231,2011,-17.737,11.428,0.33216826804342,NA
"14105",23521,20151231,2015,-30.74,27.773,0,0
"14106",23532,20101031,2010,NA,NA,NA,NA
"14107",23532,20111031,2011,NA,NA,NA,NA
"14108",23532,20121031,2012,NA,NA,NA,NA
"14109",23532,20131031,2013,NA,NA,NA,NA
"14110",23532,20141031,2014,NA,NA,NA,NA
"14111",23532,20151031,2015,NA,NA,NA,NA
"14112",23534,20160331,2015,-13.917,-127.699,0.496420491479861,NA
"14113",23534,20170331,2016,4.694,-11.825,0.468411178629355,NA
"14114",23537,20151231,2015,50.663,6.52800000000001,0.429003930078246,Inf
"14115",23537,20161231,2016,25.851,3.251,0.392779240763361,Inf
"14116",23540,20151231,2015,8.3,19.19,0.569214065987092,Inf
"14117",23540,20161231,2016,-12.36,27.47,0.570520240637788,61.1783216783217
"14118",23553,20101231,2010,-139.16,-428.552,NA,NA
"14119",23553,20111231,2011,70.522,-273.132,NA,NA
"14120",23555,20151231,2015,-27.255,94.063,0.0697210339957838,0.0717822825354012
"14121",23555,20161231,2016,-94.176,57.528,0.0255899072319571,0.0330319085368283
"14122",23556,20151231,2015,-1.456,2.01600000000002,0.11904511809976,NA
"14123",23556,20161231,2016,2.721,-0.450000000000005,0.202759920327278,NA
"14124",23557,20160131,2015,-131.431,52.73,0,NA
"14125",23557,20170131,2016,-3.668,-8.074,0,NA
"14126",23569,20151231,2015,-38.8,-8.7,0.549607970288274,9323
"14127",23569,20161231,2016,30.5,66,0.542624854819977,Inf
"14128",23574,20150630,2015,-21.592,181.743,0,NA
"14129",23574,20161231,2016,-71.579,-30.396,0,NA
"14130",23577,20100630,2010,1.214,-1.681,0,0
"14131",23577,20110630,2011,-13.476,-0.536,0,NA
"14132",23577,20120630,2012,-3.652,-0.0999999999999996,0,NA
"14133",23577,20130630,2013,-19.177,0.39,0,NA
"14134",23587,20100930,2010,8.875,-41.115,0.00259816551021407,0.00685829695995099
"14135",23587,20110930,2011,31.128,-4.032,NA,NA
"14136",23587,20120930,2012,50.182,-13.3,NA,NA
"14137",23587,20130930,2013,21.577,21.492,NA,NA
"14138",23587,20140930,2014,3.751,-22.312,NA,NA
"14139",23587,20150930,2015,30.486,3.818,0.00686314911993431,0.0172073087847633
"14140",23587,20160930,2016,5.02,10.852,0.00666716953945576,0.0158815720959568
"14141",23587,20170930,2017,-10.19,-13.32,0.0133350701731533,NA
"14142",23593,20101130,2010,NA,NA,NA,NA
"14143",23593,20111130,2011,NA,NA,NA,NA
"14144",23593,20121130,2012,NA,NA,NA,NA
"14145",23593,20131130,2013,NA,NA,NA,NA
"14146",23593,20141130,2014,NA,NA,NA,NA
"14147",23593,20151130,2015,NA,NA,NA,NA
"14148",23593,20161130,2016,NA,NA,NA,NA
"14149",23593,20171130,2017,NA,NA,NA,NA
"14150",23594,20151231,2015,26.526,1.062,0.405954365910854,74.2724306688418
"14151",23594,20161231,2016,37.716,-0.365000000000002,0.331536768541478,50.5268173155459
"14152",23616,20110331,2010,-1.882,2.982,0.147921509640366,NA
"14153",23616,20120331,2011,-2.112,-1.495,0.121437066808842,NA
"14154",23616,20130331,2012,-4.387,-2.63,0.163530788620814,NA
"14155",23616,20140331,2013,-4.264,-0.499,0.231226176921935,NA
"14156",23627,20151231,2015,-47.973,39.126,0.039652978600347,0.0410214680611732
"14157",23627,20161231,2016,-57.855,-14.637,0.11843673935721,0.142317793827971
"14158",23630,20151231,2015,-26.042,2.438,0.116160479095842,NA
"14159",23630,20161231,2016,-42.869,-2.096,0.00663492747035415,NA
"14160",23650,20151231,2015,-18.79,69.771,0,NA
"14161",23650,20161231,2016,-35.355,-27.084,0,NA
"14162",23666,20101031,2010,NA,NA,NA,NA
"14163",23666,20111031,2011,NA,NA,NA,NA
"14164",23671,20101231,2010,2454.765,1913.389,0.111392271147099,0.396506215939459
"14165",23671,20111231,2011,-1510.057,1993.95,0.119486261790207,0.439366248875773
"14166",23671,20121231,2012,-4095.572,-338.88,0.176566837131054,0.723293657811984
"14167",23671,20131231,2013,-847.409,-1510.178,0.257155297941593,1.07966652151825
"14168",23671,20141231,2014,4189.366,-2922.391,0.122347217958834,0.428571350038914
"14169",23671,20151231,2015,2677.829,1975.252,0.0967218008212892,0.18979747734852
"14170",23671,20161231,2016,-808.283,484.336,0.0896861904617679,1.33654135887005
"14171",23674,20100630,2010,NA,NA,NA,NA
"14172",23674,20110630,2011,NA,NA,NA,NA
"14173",23674,20120630,2012,NA,NA,NA,NA
"14174",23674,20130630,2013,NA,NA,NA,NA
"14175",23674,20140630,2014,NA,NA,NA,NA
"14176",23675,20100630,2010,NA,NA,NA,NA
"14177",23675,20110630,2011,NA,NA,NA,NA
"14178",23675,20120630,2012,NA,NA,NA,NA
"14179",23675,20130630,2013,NA,NA,NA,NA
"14180",23675,20140630,2014,NA,NA,NA,NA
"14181",23675,20150630,2015,NA,NA,NA,NA
"14182",23675,20160630,2016,NA,NA,NA,NA
"14183",23675,20170630,2017,NA,NA,NA,NA
"14184",23697,20100831,2010,21.209,-51.561,0.851566484023219,5.79933867198685
"14185",23697,20110831,2011,19.225,-56.527,0.781292019619208,16.4440487986128
"14186",23697,20120831,2012,36.085,23.138,0.754259944767613,19.8350523428748
"14187",23697,20130831,2013,36.701,25.249,0.717557968141357,NA
"14188",23697,20140831,2014,47.916,-42.202,0.712873979218768,NA
"14189",23697,20150831,2015,64.485,-8.50300000000001,0.745887255977188,NA
"14190",23697,20160831,2016,64.067,44.901,0.909100826521413,NA
"14191",23697,20170831,2017,63.663,-49.752,1.15309998860691,NA
"14192",23698,20151231,2015,19.614,-5.35300000000001,NA,NA
"14193",23698,20161231,2016,23.61,25.589,NA,NA
"14194",23698,20171231,2017,19.846,NA,NA,NA
"14195",23703,20151231,2015,3.492,86.911,0,NA
"14196",23703,20161231,2016,12.478,15.085,0,NA
"14197",23704,20151231,2015,-37.57,40.248,0.218384737199306,0.323575418994413
"14198",23704,20161231,2016,-40.609,-17.996,0.242363470622358,0.386136783733826
"14199",23705,20161231,2016,-5.651,-0.182,0,NA
"14200",23713,20151231,2015,-0.131,0.966999999999987,0,0
"14201",23713,20161231,2016,-2.861,-0.966,0.0109654818174998,0.0109793588054458
"14202",23714,20101231,2010,279.983,-45.3719999999998,0.603581899539145,133.082130749152
"14203",23714,20111231,2011,201.948,-169.304,0.581668555918795,142.529226010182
"14204",23714,20121231,2012,265.64,257.948,0.574558143021925,104.766613229093
"14205",23714,20131231,2013,141.203,-14.4100000000001,0.55227166441894,91.8983260100323
"14206",23714,20141231,2014,92,136,0.616899456620838,50.4955223880597
"14207",23714,20151231,2015,158,-325,0.634786493429135,51.3584337349398
"14208",23714,20161231,2016,-1721,54,0.694677360554138,40.221635883905
"14209",23721,20151130,2015,-0.265,0.864999999999984,0,0
"14210",23721,20161130,2016,0.06,-0.612,0,0
"14211",23753,20101231,2010,46.138,19.712,0,NA
"14212",23753,20111231,2011,53.277,19.957,0,NA
"14213",23753,20121231,2012,70.962,-22.557,0,NA
"14214",23753,20131231,2013,81.92,32.885,0,NA
"14215",23753,20141231,2014,89.987,-12.937,0,NA
"14216",23753,20151231,2015,92.329,31.003,0,NA
"14217",23753,20161231,2016,106.049,70.462,0,NA
"14218",23767,20101231,2010,423.075,65.286,0.00669195087155357,0.431193377069666
"14219",23767,20111231,2011,314.99,-168.299,0.00786847618036969,0.423062022329447
"14220",23767,20121231,2012,30.445,-33.82,0.00913965705707507,1.34145592300604
"14221",23767,20131231,2013,-22.055,-20.564,0.00784458117625835,1.02670795432553
"14222",23767,20141231,2014,32.195,-68.188,0.0604967760499859,9.2269368562472
"14223",23767,20151231,2015,26.891,3.95599999999999,0.0436363174756311,5.97631207215039
"14224",23768,20101231,2010,-11.172,-37.766,0.0660546828745621,0.302093514727249
"14225",23768,20111231,2011,-54.542,10.957,0.13656488114466,1.19360979099596
"14226",23768,20121231,2012,-29.073,-24.897,0.211351161765896,2.40025873661634
"14227",23768,20131231,2013,-22.298,38.323,0.179354326000063,2.25234676064688
"14228",23768,20141231,2014,-52.425,-76.957,0.272854294394638,5.28358568230508
"14229",23768,20151231,2015,-81.858,-5.578,0.2373234841601,6.97166888003541
"14230",23768,20161231,2016,-21.865,3.58,0.23822940126725,6.4215228750349
"14231",23793,20101231,2010,85.325,-203.163,0.0317761806031497,NA
"14232",23793,20111231,2011,94.088,-0.0860000000000127,0.248797939230877,NA
"14233",23793,20121231,2012,89.079,7.90300000000002,0.217538015546861,NA
"14234",23793,20131231,2013,103.192,18.598,0.111678986347914,NA
"14235",23793,20141231,2014,173.971,120.986,0.112252897696301,NA
"14236",23793,20151231,2015,130.475,36.445,0.114329721428774,NA
"14237",23793,20161231,2016,128.029,-60.283,0,NA
"14238",23803,20101031,2010,NA,NA,NA,NA
"14239",23803,20111031,2011,NA,NA,NA,NA
"14240",23803,20121031,2012,NA,NA,NA,NA
"14241",23803,20131031,2013,NA,NA,NA,NA
"14242",23803,20141031,2014,NA,NA,NA,NA
"14243",23803,20151031,2015,NA,NA,NA,NA
"14244",23809,20100831,2010,738.311,5.3119999999999,0.533165194736013,35.9286405418481
"14245",23809,20110831,2011,848.974,-1.22699999999986,0.579980721009704,46.550108709029
"14246",23809,20120831,2012,930.373,5.78700000000003,0.609763505366332,50.1293463143255
"14247",23809,20130831,2013,1016.48,40.694,0.622912878809313,52.2531493044145
"14248",23809,20140831,2014,1069.744,-18.2910000000002,0.593706744660514,52.3535628408891
"14249",23809,20150831,2015,1160.241,60.5100000000002,0.586625310758645,53.75103757902
"14250",23809,20160831,2016,1241.007,18.6969999999999,0.589712745211015,51.5643358989741
"14251",23809,20170831,2017,1280.869,102.684,0.564991115880602,51.8641658322842
"14252",23810,20101231,2010,-36.838,68.13,0.174011357339833,NA
"14253",23810,20111231,2011,24.774,-41.834,0.155939103163229,16.3802399875331
"14254",23810,20121231,2012,63.315,18.35,0.128357521420746,12.8527150701647
"14255",23810,20131231,2013,-245.86,87.316,0.254607821934585,NA
"14256",23810,20141231,2014,-128.252,25.056,0.308775761149732,NA
"14257",23810,20151231,2015,-25.122,-89.573,0.424984489617167,NA
"14258",23810,20161231,2016,-65.148,-33.667,0.506966438496118,NA
"14259",23812,20101231,2010,-104.468,-94.503,0.14689305986973,0.311410268385329
"14260",23812,20111231,2011,-221.76,371.038,0.330949400226506,1.3471615250479
"14261",23812,20121231,2012,750.269,-253.334,0.220446625554557,1.29208807802613
"14262",23812,20131231,2013,424.362,305.332,0.171343874120514,0.922247736960277
"14263",23812,20141231,2014,348.074,113.111,0.118565214819774,0.644829790073253
"14264",23812,20151231,2015,636.056,160.383,0.0669461870392781,0.432474702919098
"14265",23812,20161231,2016,895.522,-273.899,0.0507426292750262,0.258712724119552
"14266",23818,20151231,2015,332.494,145.726,0,NA
"14267",23818,20161231,2016,-159.742,-11.163,0.100249283445529,106.633865248227
"14268",23821,20151231,2015,146.091,124.942,0,NA
"14269",23821,20161231,2016,52.71,-82.1,0.140613306026229,NA
"14270",23827,20151231,2015,267.2,930.4,NA,NA
"14271",23843,20151231,2015,10.106,0.967000000000002,0.788331049512143,2387.5
"14272",23843,20161231,2016,15.434,-6.94,1.34809481216458,NA
"14273",23852,20101231,2010,1.137,0.684,0,NA
"14274",23852,20111231,2011,0.91,0.706,0,NA
"14275",23852,20121231,2012,0.926,0.336,0,NA
"14276",23856,20151231,2015,175.677,340.183,0,0
"14277",23856,20161231,2016,-102.777,-234.152,0,0
"14278",23864,20151231,2015,26.648,-6.61300000000003,0.293890726662328,NA
"14279",23864,20161231,2016,-227.937,8.47799999999995,0.253837346829815,NA
"14280",23865,20151231,2015,19.141,152.94,0,0
"14281",23865,20161231,2016,-115.649,-261.999,0,0
"14282",23877,20101231,2010,438.616,435.434,0.18826202080257,0.397182613817788
"14283",23877,20111231,2011,543.105,-274.985,0.206342133891384,0.422027790760331
"14284",23877,20121231,2012,487.063,-179.841,0.181144117669913,0.381524765691244
"14285",23882,20151231,2015,NA,NA,0,NA
"14286",23882,20161231,2016,-1.686,-0.248,7.98303604839716e-05,NA
"14287",23889,20151231,2015,-59.384,20.373,0.259483503511056,0.795281611339053
"14288",23898,20100930,2010,-42.168,-14.971,0.515472657905892,Inf
"14289",23898,20110930,2011,-64.283,67.063,0.760489881181432,NA
"14290",23898,20121231,2012,-14,-95.742,0.403358082812676,Inf
"14291",23898,20131231,2013,-1.532,-35.367,0.599751275600847,Inf
"14292",23898,20141231,2014,-32.01,-61.958,0.566148644569221,Inf
"14293",23898,20151231,2015,-114.609,7.406,0.270666516990086,Inf
"14294",23898,20161231,2016,165.276,-20.722,0.367648704739429,Inf
"14295",23933,20160331,2015,-133.145,276.251,0,NA
"14296",23933,20170331,2016,-180.951,-63.678,0.231132520591896,NA
"14297",23935,20151231,2015,-36.088,58.813,0.112867184295756,0.176317882550484
"14298",23935,20161231,2016,-22.979,-7.458,0.107654252168763,0.18869537604729
"14299",23936,20151231,2015,-2.384,0.395,0,0
"14300",23940,20100630,2010,-5.394,-9.642,0.377658025050976,8.64333333333333
"14301",23943,20101231,2010,83.162,100.385,0.0403558097823452,0.11564431746294
"14302",23943,20111231,2011,84.699,-110.278,0,0
"14303",23943,20121231,2012,-328.018,-13.036,0,0
"14304",23943,20131231,2013,-32.254,-68.985,0,0
"14305",23943,20141231,2014,0.082,14.16,0,0
"14306",23945,20101231,2010,425.745,-495.066,0.213296937978054,6.65475917138629
"14307",23977,20151231,2015,117.288,0,0.268107258698149,NA
"14308",23977,20161231,2016,144.652,0,0.26867358128695,NA
"14309",23978,20101231,2010,-482,-627,0.243192182410423,Inf
"14310",23978,20111231,2011,-53,-168,0.239407702357992,124.129032258065
"14311",23978,20121231,2012,-124,160,0.258789511730302,NA
"14312",23978,20131231,2013,-1672,25,0.299703264094956,NA
"14313",23978,20141231,2014,102,785,0.284066915705701,NA
"14314",23978,20151231,2015,-1642,-558,0.343960826985854,NA
"14315",23978,20161231,2016,-440,768,0.33089519650655,NA
"14316",23978,20171231,2017,387,21,0.274082336240114,NA
"14317",23980,20151231,2015,-32.63,48.112,0.139311461625897,0.144297142119863
"14318",23980,20161231,2016,-36.06,-39.184,0.142306448804994,0.153183059377844
"14319",23986,20151231,2015,-22.818,-2.821,0,0
"14320",23986,20161231,2016,-31.463,-0.788,0,0
"14321",23990,20151231,2015,-37.241,19.294,0.0831126083266902,0.111809407396303
"14322",23990,20161231,2016,4.522,-15.449,0,0
"14323",23996,20151231,2015,-2.065,1.48,0.490192184517231,238.130409914204
"14324",23996,20161231,2016,47.14,7.66300000000001,0.491756606594507,49.5434843205575
"14325",23999,20100630,2010,0.817,4.227,0.285165529441496,129.701149425287
"14326",23999,20110630,2011,54.148,51.268,0.000367656070001716,NA
"14327",23999,20120630,2012,-31.236,-39.28,0.000125621377169212,0.000371431603523294
"14328",23999,20130630,2013,-11.721,-6.173,0,0
"14329",23999,20140630,2014,-2.413,-5.648,0.0871573626182072,0.876424189307625
"14330",23999,20150630,2015,-36.62,-4.481,0.461396106299504,8.04258064516129
"14331",23999,20160630,2016,-12.634,0.662,0.586053840093769,11.4877589453861
